Time,user 1,user 2,user 3,user 4,user 5,user 6,user 7,user 8,user 9,PV
4882,0.074,0.144,0.128,0.152,0.033,0.909,0.394,0.111,0.305,0.669
4883,0.073,0.139,0.038,0.17,0.033,0.156,0.373,0.096,0.21,0.710
4884,0.083,0.099,0.039,0.145,0.066,0.103,0.726,0.582,0.245,0.687
4885,0.086,0.11,0.123,0.152,0.028,0.089,0.808,0.389,0.227,0.682
4886,0.085,0.08,0.136,0.197,0.035,0.085,0.473,0.254,0.36,0.621
4887,0.086,0.25,0.136,0.367,0.061,0.09,0.641,0.623,0.298,0.505
4888,0.075,0.214,0.135,0.625,0.103,0.096,0.62,0.304,0.201,0.348
4889,0.075,0.119,0.133,1.064,0.035,0.09,0.508,0.373,0.18,0.170
4890,0.073,0.066,0.129,0.43,0.039,0.212,0.545,0.133,0.191,0.031
4891,0.085,0.119,0.13,0.239,0.043,0.119,0.479,0.149,0.188,0
4892,0.085,0.118,0.073,0.192,0.041,0.14,0.543,0.134,0.202,0
4893,0.085,0.106,0.038,0.219,0.038,0.199,0.503,0.106,0.177,0
4894,0.083,0.421,0.075,0.161,0.038,0.196,0.545,0.082,0.202,0
4895,0.073,0.217,0.137,0.175,0.03,0.177,1.118,0.071,0.165,0
4896,0.074,0.232,0.134,0.164,0.031,0.131,0.409,0.066,0.246,0
4897,0.348,0.208,0.131,0.163,0.03,0.107,0.432,0.079,0.229,0
4898,0.354,0.115,0.131,0.177,0.072,0.125,0.392,0.111,0.211,0
4899,0.22,0.102,0.088,0.15,0.203,0.099,0.337,0.074,0.193,0
4900,0.165,0.112,0.037,0.174,0.035,0.116,0.346,0.071,0.193,0
4901,0.113,0.116,0.064,0.173,0.04,0.115,0.304,0.069,0.192,0.022
4902,0.095,0.116,0.136,0.136,0.037,0.102,0.267,0.067,0.194,0.108
4903,0.092,0.109,0.134,0.144,0.029,0.099,0.312,0.075,0.197,0.299
4904,0.079,0.301,0.132,0.196,0.028,0.117,0.366,0.08,0.184,0.473
4905,0.126,0.667,0.131,0.146,0.03,0.121,0.373,0.074,0.598,0.605
4906,0.19,0.932,0.058,0.137,0.025,0.148,0.372,0.094,0.852,0.692
4907,0.245,0.138,0.038,0.164,0.036,0.122,0.388,0.103,0.929,0.736
4908,0.144,0.084,0.104,0.16,0.064,0.103,0.348,0.117,0.271,0.738
4909,0.096,0.052,0.139,0.328,0.036,0.095,0.388,0.078,0.207,0.700
4910,0.115,0.524,0.137,0.464,0.035,0.097,0.475,0.147,0.298,0.622
4911,0.109,0.697,0.135,0.244,0.036,0.091,0.55,0.09,0.458,0.502
4912,0.12,0.346,0.135,0.79,0.033,0.093,0.513,0.071,0.293,0.344
4913,1.35,0.183,0.132,0.535,0.067,0.092,0.467,0.07,0.25,0.157
4914,0.422,0.216,0.062,0.221,0.038,0.081,0.484,0.092,0.202,0.034
4915,0.09,0.281,0.037,0.188,0.035,0.098,0.489,0.142,0.236,0
4916,0.09,0.166,0.099,0.171,0.041,0.329,0.45,0.134,0.244,0
4917,0.085,0.407,0.135,0.192,0.041,0.656,0.463,0.164,0.487,0
4918,0.074,0.332,0.132,0.239,0.042,0.899,0.393,0.151,0.41,0
4919,0.072,0.214,0.129,0.246,0.038,0.324,0.342,0.153,0.312,0
4920,0.076,0.215,0.13,0.186,0.035,0.128,0.383,0.107,0.254,0
4921,0.086,0.114,0.155,0.146,0.036,0.11,0.376,0.108,0.225,0
4922,0.087,0.12,0.222,0.161,0.038,0.102,0.415,0.136,0.2,0
4923,0.084,0.122,0.136,0.169,0.187,0.105,0.455,0.082,0.184,0
4924,0.073,0.12,0.132,0.148,0.037,0.111,0.398,0.081,0.185,0
4925,0.071,0.104,0.131,0.162,0.038,0.093,0.271,0.073,0.185,0.022
4926,0.075,0.104,0.13,0.193,0.036,0.1,0.311,0.069,0.18,0.107
4927,0.085,0.158,0.13,0.14,0.036,0.098,0.421,0.067,0.176,0.294
4928,0.084,0.204,0.146,0.127,0.034,0.102,0.335,0.077,0.202,0.466
4929,0.085,0.131,0.334,0.187,0.033,0.092,0.333,0.186,0.191,0.599
4930,0.073,0.058,0.447,0.153,0.03,0.133,0.409,0.515,0.195,0.687
4931,0.071,0.114,0.329,0.146,0.066,0.087,0.34,0.398,0.264,0.731
4932,0.073,0.117,0.18,0.174,0.032,0.113,0.332,0.087,0.337,0.734
4933,0.086,0.116,0.05,0.156,0.035,0.22,0.279,0.079,0.433,0.695
4934,0.085,0.113,0.328,0.196,0.04,0.205,0.518,0.166,0.352,0.616
4935,0.086,0.171,0.815,0.317,0.094,0.175,1.198,0.224,0.298,0.490
4936,0.075,0.907,1.743,0.334,0.045,0.14,0.468,1.239,0.284,0.316
4937,0.074,0.527,0.505,0.232,0.039,0.111,0.395,0.754,0.23,0.141
4938,0.072,0.111,0.241,0.315,0.088,0.092,0.388,0.103,0.194,0.038
4939,0.084,0.098,0.263,0.338,0.037,0.159,0.457,0.119,0.208,0
4940,0.083,0.118,0.193,0.311,0.038,0.224,0.37,0.148,0.176,0
4941,0.255,0.156,0.263,0.35,0.047,0.198,0.516,0.292,0.701,0
4942,0.115,0.237,0.831,0.228,0.155,0.213,0.528,0.386,0.589,0
4943,0.146,0.366,0.658,0.248,0.067,0.185,0.588,0.235,0.235,0
4944,0.113,0.203,0.298,0.19,0.037,0.126,0.547,0.374,0.293,0
4945,0.275,0.409,0.193,0.789,0.036,0.109,1.925,0.589,1.148,0
4946,0.253,0.174,0.057,0.727,0.151,0.102,1.871,0.391,0.718,0
4947,0.251,0.093,0.14,0.567,0.124,0.1,1.656,0.369,0.724,0
4948,0.253,0.1,0.137,0.668,0.042,0.107,1.425,0.307,0.733,0
4949,0.245,0.116,0.135,0.564,0.033,0.1,1.368,0.283,0.74,0.024
4950,0.245,0.119,0.046,0.679,0.032,0.088,1.403,0.295,0.855,0.109
4951,0.25,0.166,0.076,0.666,0.034,0.097,1.452,0.29,1.179,0.289
4952,0,0.206,0.152,0,0.036,0.091,0,0,0,0.458
4953,0,0.099,0.615,0,0.035,0.132,0,0,0,0.588
4954,0,0.222,0.077,0,0.036,0.164,0,0,0,0.667
4955,0,0.149,0.077,0,0.039,0.192,0,0,0,0.696
4956,0,0.135,0.239,0,0.042,0.159,0,0,0,0.659
4957,0,1.274,0.168,0,0.036,0.09,0,0,0,0.595
4958,0,1.412,0.333,0,0.034,0.094,0,0,0,0.503
4959,0,0.396,0.283,0,0.041,0.092,0,0,0,0.351
4960,0,0.295,0.285,0,0.124,0.083,0,0,0,0.220
4961,0,0.503,0.342,0,0.145,0.08,0,0,0,0.142
4962,0,1.726,0.375,0,0.11,0.092,0,0,0,0.039
4963,0,1.981,0.146,0,0.07,0.1,0,0,0,0
4964,0,0.832,0.135,0,0.035,0.123,0,0,0,0
4965,0,0.135,0.144,0,0.114,0.188,0,0,0,0
4966,0,0.177,0.579,0,0.125,0.146,0,0,0,0
4967,0,0.314,1.273,0,0.038,0.214,0,0,0,0
4968,0.283,0.273,1.353,1.281,0.045,0.144,2.48,0.915,1.144,0
4969,0.079,0.21,0.186,0.163,0.197,0.118,0.417,0.127,0.228,0
4970,0.073,0.228,0.138,0.144,0.058,0.103,0.395,0.159,0.198,0
4971,0.07,0.216,0.132,0.198,0.038,0.103,0.42,0.079,0.202,0
4972,0.08,0.115,0.131,0.148,0.037,0.102,0.403,0.077,0.191,0
4973,0.085,0.077,0.131,0.17,0.041,0.105,0.388,0.071,0.176,0.026
4974,0.084,0.077,0.131,0.171,0.042,0.099,0.39,0.069,0.182,0.114
4975,0.081,0.17,0.131,0.148,0.033,0.091,0.428,0.067,0.247,0.296
4976,0.072,0.105,0.136,0.181,0.034,0.106,0.513,0.077,0.195,0.439
4977,0.07,0.117,0.141,0.181,0.04,0.106,0.368,0.194,0.211,0.533
4978,0.075,0.155,0.179,0.166,0.248,0.088,1.109,0.268,0.204,0.525
4979,0.084,0.143,0.206,0.218,0.167,0.447,0.485,0.319,0.194,0.410
4980,0.084,0.115,0.21,0.173,0.141,0.172,0.468,0.406,0.386,0.375
4981,0.085,0.098,0.35,0.154,0.09,0.174,0.417,0.486,0.194,0.411
4982,0.073,0.152,0.277,0.212,0.096,0.227,0.468,0.187,0.421,0.480
4983,0.073,0.17,0.742,0.252,0.094,0.464,1.771,1.432,0.617,0.386
4984,0.073,0.213,0.782,0.539,0.096,0.486,0.817,0.41,0.268,0.178
4985,0.087,0.159,0.736,0.261,0.097,0.295,0.658,0.352,0.214,0.065
4986,0.086,0.192,0.3,0.225,0.094,0.516,0.472,0.177,0.225,0.028
4987,0.149,0.169,0.369,1.026,0.092,0.144,0.309,0.171,0.233,0
4988,0.071,0.192,0.465,0.256,0.078,0.188,0.387,0.164,0.678,0
4989,0.072,0.232,0.454,0.263,0.092,0.289,0.47,0.264,0.301,0
4990,0.084,0.247,0.377,0.191,0.188,0.192,0.41,0.387,0.301,0
4991,0.083,0.223,0.386,0.191,0.129,0.159,0.431,0.282,0.342,0
4992,0.083,0.234,0.318,0.219,0.036,0.151,0.472,0.464,0.295,0
4993,0.08,0.218,0.26,0.164,0.192,0.114,0.482,0.116,0.231,0
4994,0.071,0.193,0.258,0.152,0.138,0.101,0.37,0.084,0.194,0
4995,0.071,0.13,0.257,0.194,0.047,0.106,0.408,0.084,0.196,0
4996,0.07,0.13,0.257,0.146,0.045,0.106,0.352,0.068,0.185,0
4997,0.082,0.117,0.256,0.14,0.044,0.103,0.301,0.066,0.178,0.013
4998,0.081,0.097,0.258,0.186,0.036,0.102,0.372,0.072,0.176,0.061
4999,0.081,0.103,0.268,0.149,0.035,0.104,0.348,0.076,0.211,0.168
5000,0.08,0.578,0.218,0.154,0.058,0.098,0.34,0.114,0.367,0.224
5001,0.07,0.661,0.24,0.176,0.029,0.125,0.33,0.26,0.201,0.232
5002,0.07,0.228,0.242,0.257,0.04,0.411,0.309,0.32,0.211,0.248
5003,0.073,0.133,0.27,0.334,0.03,0.139,0.435,0.459,0.226,0.255
5004,0.083,0.151,0.267,0.296,0.04,0.246,0.332,0.274,0.183,0.263
5005,0.084,0.189,1.037,0.244,0.032,0.167,0.346,0.122,0.187,0.233
5006,0.084,0.17,1.671,0.216,0.034,0.23,0.625,0.189,0.32,0.224
5007,0.074,0.116,0.256,0.237,0.069,0.486,0.537,0.242,0.271,0.185
5008,0.072,0.229,0.134,0.867,0.105,0.419,0.586,0.366,0.999,0.164
5009,0.07,1.385,0.781,0.255,0.11,0.114,0.436,0.534,0.4,0.099
5010,0.085,1.007,0.396,0.202,0.095,0.11,0.32,0.299,0.637,0.023
5011,0.086,0.167,0.45,0.467,0.043,0.1,0.407,0.198,0.457,0
5012,0.085,0.111,0.439,0.195,0.065,0.113,0.389,0.268,0.382,0
5013,0.076,0.16,1.612,0.265,0.098,0.146,0.52,0.297,0.434,0
5014,0.072,0.268,0.296,0.267,0.171,0.378,0.483,0.362,0.362,0
5015,0.072,0.245,0.146,0.243,0.187,0.194,0.439,0.238,0.282,0
5016,0.079,0.217,0.47,0.548,0.039,0.109,0.47,0.509,0.246,0
5017,0.084,0.106,0.159,0.666,0.139,0.113,0.522,0.131,0.227,0
5018,0.084,0.054,0.065,0.171,0.23,0.102,0.474,0.073,0.208,0
5019,0.083,0.104,0.144,0.186,0.049,0.108,0.397,0.09,0.191,0
5020,0.072,0.119,0.059,0.153,0.042,0.107,0.353,0.073,0.196,0
5021,0.071,0.208,0.104,0.168,0.037,0.103,0.352,0.082,0.197,0.019
5022,0.07,0.122,0.114,0.18,0.033,0.098,0.368,0.078,0.196,0.100
5023,0.083,0.102,0.048,0.154,0.032,0.084,0.396,0.078,0.182,0.284
5024,0.083,0.15,0.149,0.149,0.042,0.104,0.367,0.08,0.176,0.467
5025,0.136,0.267,0.12,0.195,0.03,0.118,0.429,0.199,0.226,0.610
5026,0.106,0.607,0.442,0.167,0.041,0.117,0.363,0.251,0.177,0.701
5027,0.098,0.073,0.195,0.206,0.033,0.104,0.37,0.377,0.183,0.743
5028,0.083,0.068,0.129,0.248,0.051,0.437,0.382,0.242,0.186,0.729
5029,0.08,0.106,0.222,0.238,0.034,0.282,0.373,0.076,0.18,0.654
5030,0.094,0.339,0.188,0.186,0.064,0.218,0.425,0.143,0.322,0.579
5031,0.366,0.181,0.897,0.236,0.113,0.231,0.639,0.173,0.277,0.452
5032,0.575,0.168,0.507,0.267,0.127,0.15,0.623,0.33,0.226,0.303
5033,0.36,0.164,1.138,0.184,0.053,0.133,1.244,0.334,0.25,0.150
5034,0.341,0.116,0.879,0.241,0.034,0.139,0.494,0.07,0.361,0.036
5035,0.439,0.117,0.13,0.196,0.036,0.223,0.803,0.112,0.265,0
5036,0.404,0.117,0.31,0.193,0.045,0.188,1.054,0.303,0.251,0
5037,0.111,0.105,0.174,0.189,0.452,0.214,0.391,0.24,0.204,0
5038,0.087,0.175,0.152,0.188,0.606,0.232,0.362,0.51,0.199,0
5039,0.075,0.691,0.228,0.213,0.065,0.441,0.363,0.351,0.174,0
5040,0.304,0.609,0.243,0.202,0.04,0.495,0.369,0.085,0.23,0
5041,0.077,0.553,0.216,0.195,0.141,0.101,0.425,0.099,0.225,0
5042,0.369,0.159,0.13,0.215,0.137,0.11,0.422,0.102,0.201,0
5043,0.228,0.163,0.041,0.207,0.041,0.104,0.397,0.074,0.175,0
5044,0.196,0.175,0.138,0.209,0.04,0.109,0.368,0.079,0.17,0
5045,0.193,0.159,0.091,0.187,0.039,0.11,0.358,0.08,0.189,0.022
5046,0.206,0.146,0.071,0.143,0.038,0.105,0.358,0.08,0.216,0.108
5047,0.212,0.119,0.144,0.183,0.036,0.091,0.348,0.069,0.243,0.295
5048,0.21,0.103,0.161,0.15,0.036,0.105,0.311,0.069,0.205,0.471
5049,0.225,0.161,0.476,0.193,0.036,0.089,0.285,0.118,0.193,0.607
5050,0.136,0.388,0.323,0.149,0.041,0.116,0.495,0.225,0.188,0.702
5051,0.331,0.079,0.257,0.15,0.044,0.19,0.4,0.13,0.194,0.744
5052,0.643,0.1,0.258,0.181,0.032,0.232,0.329,0.072,0.192,0.740
5053,0.078,0.109,0.219,0.19,0.042,0.211,0.354,0.084,0.194,0.680
5054,0.09,0.117,0.241,0.304,0.054,0.267,0.942,0.183,0.251,0.561
5055,0.144,0.201,0.473,0.367,0.094,0.232,0.699,0.359,0.324,0.405
5056,0.121,0.224,0.227,0.402,0.032,0.104,0.546,0.171,0.25,0.236
5057,0.176,0.075,0.544,0.345,0.053,0.097,0.462,0.334,0.204,0.128
5058,0.328,0.115,0.473,0.469,0.042,0.091,0.438,0.087,0.232,0.035
5059,0.083,0.116,0.304,0.372,0.037,0.272,0.302,0.243,0.234,0
5060,0.079,0.117,0.212,0.175,0.063,0.388,0.387,0.121,0.197,0
5061,0.459,0.276,0.204,0.165,0.042,0.26,0.445,0.083,0.283,0
5062,0.425,0.62,0.191,0.151,0.048,0.426,0.344,0.112,0.343,0
5063,0.21,0.213,0.139,0.21,0.049,0.503,0.281,0.07,0.205,0
5064,0.458,0.23,0.159,0.178,0.045,0.102,0.358,0.068,0.233,0
5065,0.197,0.213,0.189,0.166,0.04,0.128,0.41,0.067,0.259,0
5066,0.433,0.075,0.138,0.167,0.888,0.104,0.349,0.123,0.211,0
5067,0.293,0.08,0.133,0.159,0.497,0.103,0.403,0.121,0.214,0
5068,0.27,0.119,0.142,0.196,0.035,0.091,0.361,0.08,0.198,0
5069,0.266,0.117,0.134,0.149,0.036,0.1,0.281,0.073,0.188,0.019
5070,0.284,0.111,0.138,0.146,0.038,0.094,0.359,0.073,0.182,0.104
5071,0.283,0.098,0.134,0.193,0.034,0.096,0.282,0.076,0.186,0.296
5072,0.273,0.106,0.096,0.15,0.038,0.097,0.345,0.081,0.187,0.473
5073,0.267,0.116,0.048,0.127,0.03,0.119,0.381,0.071,0.232,0.610
5074,0.264,0.156,0.048,0.192,0.03,0.087,0.755,0.09,0.219,0.700
5075,0.404,0.103,0.811,0.165,0.051,0.111,0.397,1.679,0.412,0.746
5076,0.332,0.084,0.701,0.133,0.03,0.223,0.365,0.334,0.257,0.748
5077,0.146,0.072,0.143,0.175,0.032,0.274,0.376,0.076,0.239,0.710
5078,0.131,0.119,0.364,0.162,0.036,0.272,0.486,0.076,0.383,0.633
5079,0.179,0.204,0.236,0.176,0.034,0.179,0.401,0.063,0.345,0.510
5080,0.113,0.198,0.746,0.589,0.057,0.115,0.425,0.121,0.259,0.348
5081,0.533,0.203,0.264,0.181,0.09,0.87,0.426,0.331,0.246,0.165
5082,1.057,0.231,0.271,1.252,0.083,0.32,0.835,0.398,0.24,0.029
5083,0.171,0.278,0.247,0.75,0.036,0.225,0.437,0.11,0.182,0
5084,0.343,0.351,0.223,0.732,0.054,0.107,0.383,0.065,0.302,0
5085,0.282,0.119,0.587,0.467,0.095,0.128,0.361,0.075,0.368,0
5086,0.177,0.236,0.524,0.269,0.1,0.109,0.277,0.093,1.036,0
5087,0.198,0.211,0.646,0.185,0.036,0.098,0.338,0.074,0.657,0
5088,0.198,0.194,0.087,0.19,0.033,0.098,0.354,0.085,0.218,0
5089,0.218,0.194,0.08,0.189,0.131,0.126,0.39,0.077,0.246,0
5090,0.282,0.129,0.14,0.148,0.217,0.112,0.369,0.109,0.205,0
5091,0.196,0.099,0.138,0.165,0.046,0.154,0.417,0.098,0.18,0
5092,0.184,0.116,0.137,0.171,0.033,0.134,0.367,0.07,0.177,0
5093,0.172,0.115,0.136,0.155,0.032,0.102,0.294,0.082,0.177,0.017
5094,0.18,0.114,0.104,0.167,0.033,0.105,0.352,0.075,0.183,0.104
5095,0.175,0.128,0.041,0.169,0.033,0.106,0.42,0.057,0.189,0.306
5096,0.183,0.078,0.479,0.157,0.035,0.096,0.436,0.073,0.186,0.489
5097,0.59,0.118,0.229,0.153,0.038,0.096,0.346,0.145,0.196,0.627
5098,0.298,0.113,0.194,0.175,0.052,0.16,0.411,0.084,0.207,0.717
5099,0.479,0.08,0.252,0.161,0.058,0.104,0.401,0.157,0.228,0.762
5100,0.103,0.048,0.145,0.184,0.032,0.145,0.41,0.111,0.239,0.759
5101,0.097,0.112,0.113,0.206,0.039,0.174,0.349,0.122,0.235,0.719
5102,0.872,0.428,0.186,0.2,0.073,0.176,0.373,0.163,0.654,0.631
5103,0.158,0.816,0.191,0.243,0.135,0.093,0.415,0.194,0.349,0.515
5104,0.076,0.114,1.056,0.346,0.105,0.098,0.417,0.623,0.279,0.349
5105,0.075,0.055,0.955,0.84,0.037,0.092,0.414,1.329,0.29,0.164
5106,0.116,0.105,0.202,0.303,0.037,0.092,0.318,0.547,0.212,0.028
5107,0.127,0.115,0.189,0.198,0.036,0.12,0.473,0.358,0.177,0
5108,0.093,0.11,0.161,0.149,0.036,0.092,0.398,0.265,0.428,0
5109,0.087,0.16,0.261,0.263,0.064,0.161,1.359,0.653,0.298,0
5110,0.075,0.224,0.176,0.264,0.186,0.262,0.747,0.304,0.32,0
5111,0.074,0.199,0.12,0.465,0.04,0.203,0.487,0.378,0.479,0
5112,0.078,0.217,0.186,0.223,0.038,0.113,0.498,0.231,0.801,0
5113,0.088,0.285,0.175,0.22,0.208,0.11,0.439,0.31,0.253,0
5114,0.086,0.174,0.143,0.144,0.124,0.101,0.37,0.085,0.193,0
5115,0.083,0.16,0.142,0.14,0.037,0.101,0.389,0.075,0.181,0
5116,0.073,0.146,0.139,0.198,0.038,0.091,0.372,0.067,0.183,0
5117,0.071,0.114,0.104,0.153,0.043,0.091,0.362,0.069,0.182,0.017
5118,0.077,0.095,0.046,0.123,0.03,0.101,0.303,0.083,0.189,0.077
5119,0.083,0.1,0.084,0.204,0.028,0.103,0.36,0.078,0.217,0.131
5120,0.084,0.199,0.083,0.137,0.037,0.085,0.422,0.062,0.19,0.258
5121,0.084,0.292,0.099,0.153,0.032,0.11,0.345,0.157,0.179,0.224
5122,0.074,0.133,0.393,0.289,0.03,0.135,0.368,0.206,0.196,0.316
5123,0.141,0.167,0.572,0.183,0.04,0.164,0.331,0.13,0.209,0.652
5124,0.092,0.157,0.146,0.204,0.029,0.089,0.362,0.141,0.199,0.701
5125,0.093,0.111,0.232,0.212,0.04,0.09,0.361,0.189,0.189,0.646
5126,0.091,0.156,0.289,0.208,0.047,0.091,0.427,0.245,0.476,0.490
5127,0.084,0.173,0.219,0.254,0.173,0.077,0.48,0.238,0.29,0.304
5128,0.077,0.162,0.989,0.341,0.228,0.08,1.48,1.687,0.364,0.185
5129,0.075,0.321,0.157,0.569,0.243,0.091,0.427,1.086,0.448,0.093
5130,0.079,0.118,0.151,0.375,0.234,0.08,0.395,0.464,0.182,0.030
5131,0.087,0.115,0.086,0.389,0.19,0.074,0.305,0.307,0.178,0
5132,0.087,0.083,0.131,0.557,0.036,0.089,0.381,0.318,0.396,0
5133,0.088,0.096,0.683,0.77,0.298,0.212,0.56,0.214,1.098,0
5134,0.098,0.335,0.34,0.973,0.775,0.531,0.686,0.371,0.308,0
5135,0.635,0.251,0.289,0.235,0.202,0.461,0.453,0.347,0.288,0
5136,0.63,0.188,1.078,0.16,0.143,0.09,0.495,0.117,0.341,0
5137,0.377,0.12,0.693,0.198,0.15,0.101,0.421,0.089,0.302,0
5138,0.609,0.098,0.057,0.153,0.04,0.095,0.398,0.078,0.196,0
5139,0.425,0.114,0.157,0.201,0.039,0.09,0.407,0.057,0.189,0
5140,0.434,0.116,0.136,0.135,0.04,0.102,0.346,0.102,0.178,0
5141,0.521,0.113,0.043,0.187,0.043,0.089,0.329,0.072,0.171,0.016
5142,0.316,0.059,0.1,0.155,0.033,0.09,0.296,0.064,0.177,0.103
5143,0.584,0.128,0.203,0.142,0.032,0.092,0.305,0.09,0.212,0.295
5144,0.475,0.275,0.125,0.18,0.041,0.086,0.496,0.056,0.222,0.480
5145,0.255,0.158,0.062,0.157,0.04,0.095,0.335,0.178,0.208,0.622
5146,0.159,0.122,0.141,0.145,0.177,0.09,0.361,0.555,0.215,0.717
5147,0.16,0.102,0.118,0.208,0.297,0.081,0.382,0.995,0.183,0.765
5148,0.102,0.184,0.087,0.831,0.157,0.107,0.309,0.236,0.177,0.769
5149,0.087,0.115,0.156,0.199,0.088,0.676,0.33,0.227,0.265,0.730
5150,0.086,0.129,0.24,0.391,0.178,0.284,0.466,0.24,0.445,0.649
5151,0.075,0.179,0.973,0.427,1.082,0.125,1.331,0.262,0.295,0.523
5152,0.073,0.052,0.842,0.217,0.314,0.087,0.47,0.469,0.986,0.356
5153,0.073,0.118,0.207,0.682,0.039,0.087,0.56,0.346,0.744,0.167
5154,0.086,0.117,0.261,0.591,0.026,0.101,0.454,0.33,0.195,0.026
5155,0.087,0.117,0.167,1.385,0.03,0.092,0.41,0.147,0.574,0
5156,0.086,0.135,0.217,0.236,0.035,0.386,1.642,0.638,0.226,0
5157,0.072,0.674,0.522,0.204,0.025,0.261,0.457,0.388,0.407,0
5158,0.072,0.299,0.253,0.16,0.039,0.205,0.982,0.278,0.301,0
5159,0.074,0.224,0.944,0.188,0.024,0.112,0.685,0.362,0.818,0
5160,0.085,0.227,0.809,0.18,0.028,0.097,0.406,0.442,0.325,0
5161,0.085,0.204,0.17,0.168,0.036,0.098,0.382,0.109,0.221,0
5162,0.085,0.197,0.134,0.155,0.024,0.094,0.327,0.063,0.195,0
5163,0.074,0.191,0.134,0.167,0.025,0.088,0.319,0.083,0.202,0
5164,0.071,0.125,0.134,0.187,0.035,0.088,0.335,0.08,0.191,0
5165,0.07,0.091,0.134,0.151,0.028,0.101,0.34,0.06,0.173,0.013
5166,0.084,0.059,0.132,0.147,0.024,0.084,0.384,0.074,0.174,0.104
5167,0.084,0.174,0.132,0.185,0.024,0.084,0.357,0.083,0.238,0.305
5168,0.083,0.124,0.147,0.153,0.031,0.098,0.299,0.056,0.402,0.487
5169,0.078,0.114,0.135,0.15,0.031,0.091,0.281,0.178,0.2,0.625
5170,0.07,0.148,0.215,0.154,0.023,0.525,0.326,0.155,0.218,0.716
5171,0.072,0.116,0.101,0.163,0.034,0.17,0.367,0.252,0.196,0.761
5172,0.08,0.107,0.181,0.301,0.027,0.079,0.347,0.234,0.2,0.762
5173,0.085,0.113,0.43,0.214,0.028,0.077,0.304,0.414,0.25,0.723
5174,0.085,0.225,0.188,0.226,0.027,0.087,0.447,0.216,0.286,0.637
5175,0.084,0.277,0.508,0.232,0.028,0.078,0.491,1.145,0.233,0.509
5176,0.073,0.16,0.302,0.536,0.03,0.074,0.42,1.695,0.307,0.343
5177,0.074,0.065,0.272,0.343,0.026,0.073,0.506,0.535,0.199,0.156
5178,0.072,0.124,0.185,0.205,0.029,0.084,0.432,0.268,0.226,0.030
5179,0.084,0.175,0.074,0.19,0.034,0.077,0.367,0.507,0.195,0
5180,0.085,0.235,0.214,0.21,0.024,0.137,0.369,0.199,0.25,0
5181,0.084,0.473,0.305,0.407,0.039,0.13,0.504,0.097,0.306,0
5182,0.083,0.247,0.262,0.28,0.025,0.139,0.494,0.077,0.292,0
5183,0.074,0.301,0.326,0.207,0.035,0.159,0.647,0.069,0.269,0
5184,0.073,0.196,0.304,0.156,0.028,0.086,0.47,0.094,0.317,0
5185,0.072,0.155,0.085,0.17,0.024,0.09,0.473,0.132,0.224,0
5186,0.084,0.098,0.047,0.198,0.034,0.083,0.403,0.093,0.189,0
5187,0.085,0.114,0.14,0.159,0.029,0.096,0.39,0.08,0.181,0
5188,0.083,0.116,0.139,0.172,0.023,0.087,0.376,0.066,0.186,0
5189,0.08,0.105,0.138,0.173,0.029,0.089,0.344,0.064,0.191,0.014
5190,0.072,0.067,0.049,0.135,0.034,0.089,0.32,0.083,0.177,0.104
5191,0.071,0.145,0.054,0.18,0.024,0.104,0.283,0.083,0.174,0.256
5192,0.075,0.229,0.706,0.179,0.024,0.08,0.38,0.059,0.178,0.320
5193,0.083,0.112,0.491,0.134,0.026,0.13,0.342,0.196,0.185,0.487
5194,0.084,0.112,0.572,0.17,0.035,0.143,0.36,0.324,0.398,0.689
5195,0.084,0.106,0.075,0.208,0.024,0.546,0.301,0.297,0.201,0.750
5196,0.076,0.055,0.138,0.166,0.035,0.401,0.355,0.834,0.201,0.752
5197,0.073,0.108,0.147,0.141,0.026,0.107,0.412,0.292,0.312,0.709
5198,0.071,0.151,0.2,0.217,0.028,0.094,0.708,0.303,0.274,0.609
5199,0.082,0.199,0.235,0.19,0.029,0.144,1.052,0.526,0.981,0.483
5200,0.086,0.199,0.227,0.738,0.029,0.097,0.88,0.198,0.564,0.333
5201,0.085,0.192,0.24,0.834,0.029,0.097,0.362,0.34,0.438,0.160
5202,0.083,0.102,0.173,0.209,0.026,0.161,0.383,0.127,0.228,0.028
5203,0.075,0.106,0.138,0.303,0.039,0.205,0.374,0.45,0.186,0
5204,0.086,0.118,0.135,0.153,0.025,0.432,0.369,0.194,0.197,0
5205,0.125,0.122,1.664,0.262,0.035,0.274,0.502,0.281,0.18,0
5206,0.31,0.208,0.976,0.309,0.028,0.121,0.498,0.453,0.168,0
5207,0.108,0.25,0.281,0.284,0.029,0.197,0.483,0.229,0.177,0
5208,0.204,0.19,0.12,0.155,0.035,0.113,0.478,0.373,0.481,0
5209,0.103,0.154,0.104,0.195,0.023,0.11,0.415,0.136,0.293,0
5210,0.085,0.118,0.144,0.142,0.038,0.119,0.447,0.075,0.215,0
5211,0.09,0.116,0.138,0.15,0.025,0.099,0.423,0.082,0.226,0
5212,0.088,0.098,0.137,0.195,0.024,0.1,0.36,0.093,0.208,0
5213,0.088,0.111,0.093,0.148,0.036,0.1,0.344,0.071,0.217,0.013
5214,0.08,0.139,0.04,0.176,0.027,0.095,0.372,0.061,0.192,0.101
5215,0.076,0.169,0.246,0.156,0.025,0.097,0.369,0.083,0.215,0.292
