Time; USER 1;USER 2;USER 3;USER 4;USER 5;USER 6;USER 7;USER 8;USER 9;USER 10;USER 11
13:45;4,575;0,012;0,038;0,028;0,012;0,008;0,002;0,078;0,077;0,097;0,056
14:00;4,325;0,012;0,057;0,069;0,025;0,008;0,003;0,058;0,127;0,096;0,018
14:15;4,625;0,011;0,042;0,126;0,065;0,008;0,002;0,04;0,086;0,061;0,03
14:30;4,2;0,024;0,028;0,508;0,057;0,002;0,003;0,043;0,076;0,062;0,039
14:45;4,925;0,029;0,029;0,332;0,038;0,003;0,002;0,05;0,131;0,122;0,093
15:00;4,55;0,028;0,026;0,132;0,448;0,006;0,002;0,048;0,164;0,088;0,072
15:15;4,425;0,012;0,321;0,083;0,185;0,008;0,003;0,037;0,133;0,084;0,07
15:30;6,6;0,012;0,38;0,068;0,692;0,008;0,003;0,035;0,125;0,224;0,035
15:45;6,275;0,012;0,018;0,495;0,082;0,004;0,002;0,036;0,382;0,153;0,04
16:00;7,275;0,012;0,042;0,151;0,048;0,002;0,003;0,048;0,554;0,075;0,012
16:15;7,324;0,024;0,028;0,096;0,084;0,004;0,002;0,033;0,266;0,046;0,03
16:30;7,8;0,03;0,022;0,091;0,362;0,008;0,003;0,029;0,104;0,052;0,02
16:45;7,9;0,033;0,015;0,101;0,302;0,008;0,002;0,051;0,093;0,084;0,04
17:00;7,7;0,028;0,016;0,113;0,045;0,003;0,003;0,048;0,065;0,226;0,052
17:15;8,1;0,027;0,027;0,109;0,072;0,002;0,002;0,06;0,058;0,164;0,507
17:30;7,125;0,027;0,017;0,079;0,118;0,006;0,003;0,055;0,063;0,039;0,16
17:45;7,825;0,027;0,01;0,036;0,018;0,008;0,002;0,05;0,075;0,023;0,45
18:00;8,125;0,039;0,01;0,036;0,011;0,008;0,003;0,044;0,112;0,028;0,078
18:15;7,7;0,045;0,013;0,036;0,043;0,003;0,002;0,031;0,106;0,027;0,081
18:30;7,8;0,039;0,026;0,037;0,052;0,002;0,003;0,022;0,067;0,081;0,077
18:45;8,025;0,027;0,035;0,025;0,025;0,005;0,002;0,035;0,355;0,076;0,067
19:00;8,05;0,049;0,012;0,015;0,013;0,008;0,003;0,026;0,59;0,082;0,048
19:15;8,75;0,126;0,01;0,025;0,038;0,008;0,002;0,029;0,465;0,089;0,033
19:30;7,074;0,134;0,01;0,207;0,056;0,005;0,003;0,035;0,39;0,153;0,11
19:45;6,3;0,067;0,012;0,183;0,025;0,002;0,002;0,022;0,292;0,105;0,118
20:00;6,225;0,029;0,261;0,317;0,273;0,004;0,003;0,097;0,44;0,089;0,05
20:15;4,925;0,024;0,389;0,713;0,063;0,008;0,002;0,115;0,1;0,069;0,075
20:30;4,475;0,012;0,299;0,426;0,076;0,008;0,003;0,057;0,102;0,066;0,178
20:45;5;0,012;0,174;0,368;0,429;0,005;0,002;0,063;0,142;0,066;0,102
21:00;5,575;0,011;0,091;0,245;0,414;0,002;0,003;0,066;0,098;0,081;0,194
21:15;4,075;0,08;0,093;0,075;0,059;0,003;0,002;0,07;0,13;0,093;0,06
21:30;4,725;0,086;0,079;0,128;0,073;0,008;0,003;0,096;0,132;0,39;0,054
21:45;4,4;0,033;0,075;0,125;0,191;0,008;0,002;0,076;0,117;0,179;0,045
22:00;4,175;0,031;0,073;0,128;0,169;0,007;0,002;0,076;0,132;0,14;0,077
22:15;4,525;0,015;0,046;0,131;0,042;0,002;0,003;0,1;0,143;0,319;0,054
22:30;4,575;0,012;0,042;0,127;0,049;0,003;0,002;0,097;0,101;0,109;0,047
22:45;4,05;0,011;0,062;0,128;0,038;0,007;0,003;0,102;0,106;0,117;0,052
23:00;4,45;0,012;0,036;0,128;0,033;0,007;0,002;0,098;0,151;0,123;0,058
23:15;4,4;0,012;0,027;0,129;0,039;0,008;0,003;0,061;0,118;0,122;0,089
23:30;4,1;0,03;0,02;0,146;0,058;0,004;0,002;0,067;0,112;0,111;0,058
23:45;4,4;0,03;0,019;0,115;0,04;0,002;0,003;0,059;0,143;0,369;0,035
00:00;4,225;0,023;0,03;0,07;0,042;0,004;0,002;0,031;0,135;0,056;0,046
00:15;4,25;0,012;0,027;0,069;0,073;0,008;0,003;0,027;0,122;0,04;0,014
00:30;4,525;0,012;0,019;0,068;0,062;0,008;0,003;0,03;0,121;0,023;0,026
00:45;4,324;0,012;0,024;0,065;0,022;0,005;0,002;0,013;0,136;0,027;0,017
01:00;3,975;0,012;0,031;0,058;0,011;0,003;0,003;0,02;0,116;0,027;0,033
01:15;4,45;0,021;0,037;0,01;0,031;0,003;0,002;0,023;0,117;0,021;0,029
01:30;4,575;0,03;0,032;0,009;0,058;0,008;0,003;0,017;0,147;0,015;0,011
01:45;4,275;0,027;0,019;0,01;0,031;0,008;0,002;0,021;0,129;0,015;0,022
02:00;4,125;0,012;0,02;0,011;0,016;0,006;0,003;0,012;0,107;0,016;0,031
02:15;4,5;0,012;0,019;0,009;0,029;0,002;0,002;0,018;0,135;0,014;0,023
02:30;4,475;0,012;0,021;0,009;0,044;0,003;0,003;0,029;0,098;0,024;0,025
02:45;4,35;0,012;0,036;0,011;0,016;0,007;0,002;0,012;0,071;0,027;0,011
03:00;4,5;0,025;0,02;0,015;0,028;0,008;0,003;0,009;0,087;0,027;0,021
03:15;4,075;0,046;0,031;0,032;0,043;0,007;0,002;0,03;0,101;0,017;0,04
03:30;4,425;0,045;0,031;0,033;0,043;0,003;0,003;0,019;0,068;0,013;0,015
03:45;4,5;0,033;0,026;0,037;0,018;0,002;0,002;0,011;0,048;0,013;0,026
04:00;4,65;0,028;0,033;0,033;0,015;0,006;0,003;0,044;0,09;0,014;0,011
04:15;4,575;0,029;0,023;0,033;0,047;0,008;0,002;0,022;0,058;0,013;0,023
04:30;4,075;0,029;0,019;0,034;0,076;0,007;0,003;0,023;0,049;0,023;0,04
04:45;4,425;0,028;0,02;0,032;0,051;0,003;0,002;0,028;0,07;0,026;0,011
05:00;4,575;0,044;0,02;0,028;0,019;0,003;0,003;0,013;0,068;0,026;0,027
05:15;4,25;0,044;0,029;0,011;0,025;0,006;0,002;0,022;0,05;0,018;0,012
05:30;4,375;0,04;0,034;0,01;0,043;0,008;0,003;0,03;0,051;0,014;0,025
05:45;4,15;0,027;0,031;0,009;0,022;0,007;0,002;0,011;0,068;0,013;0,039
06:00;4,425;0,027;0,029;0,014;0,033;0,006;0,003;0,011;0,061;0,013;0,039
06:15;4,325;0,034;0,019;0,009;0,039;0,002;0,002;0,027;0,058;0,013;0,048
06:30;4,3;0,1;0,024;0,01;0,049;0,003;0,003;0,017;0,097;0,016;0,062
06:45;4,275;0,064;0,031;0,012;0,02;0,007;0,002;0,013;0,072;0,027;0,194
07:00;4,45;0,051;0,304;0,011;0,011;0,008;0,003;0,02;0,086;0,025;0,067
07:15;4,399;0,032;0,332;0,01;0,024;0,007;0,002;0,017;0,097;0,026;0,025
07:30;4,875;0,027;0,321;0,009;0,048;0,004;0,003;0,02;0,062;0,019;0,027
07:45;5,3;0,027;0,299;0,013;0,037;0,002;0,002;0,023;0,04;0,013;0,015
08:00;6,851;0,027;0,364;0,015;0,026;0,003;0,003;0,088;0,055;0,013;0,03
08:15;7,1;0,027;0,338;0,045;0,023;0,008;0,002;0,073;0,095;0,022;0,034
08:30;8,35;0,043;0,35;0,068;0,043;0,008;0,003;0,046;0,083;0,025;0,011
08:45;7,675;0,044;0,337;0,34;0,023;0,005;0,002;0,033;0,109;0,063;0,017
09:00;7,55;0,04;0,152;0,236;0,011;0,002;0,003;0,059;0,185;0,049;0,019
09:15;6,7;0,027;0,024;0,085;0,024;0,003;0,002;0,072;0,071;0,076;0,035
09:30;7,35;0,026;0,016;0,083;0,077;0,008;0,003;0,046;0,064;0,055;0,046
09:45;7,35;0,027;0,241;0,076;0,348;0,008;0,002;0,043;0,07;0,052;0,077
10:00;7,425;0,027;0,019;0,088;0,063;0,006;0,003;0,046;0,052;0,249;0,328
10:15;7,7;0,037;0,022;0,073;0,037;0,002;0,002;0,026;0,045;0,189;0,092
10:30;6,925;0,045;0,026;0,061;0,107;0,003;0,003;0,02;0,079;0,045;0,036
10:45;7,025;0,043;0,021;0,041;0,053;0,005;0,002;0,017;0,083;0,067;0,026
11:00;7,425;0,027;0,011;0,011;0,03;0,008;0,003;0,01;0,058;0,174;0,02
11:15;7,5;0,026;0,011;0,502;0,029;0,008;0,002;0,021;0,054;0,234;0,186
11:30;7,725;0,027;0,012;0,227;0,185;0,006;0,002;0,026;0,087;0,054;0,341
11:45;7,15;0,028;0,012;0,024;0,257;0,003;0,003;0,007;0,045;0,059;0,334
12:00;7,825;0,033;0,027;0,025;0,059;0,002;0,002;0,015;0,033;0,096;0,321
12:15;7,8;0,055;0,011;0,02;0,036;0,006;0,003;0,026;0,077;0,035;0,148
12:30;7,15;0,051;0,021;0,027;0,076;0,008;0,002;0,016;0,088;0,028;0,164
12:45;7,9;0,055;0,022;0,02;0,065;0,008;0,003;0,012;0,082;0,032;0,096
13:00;6,15;0,036;0,016;0,021;0,011;0,004;0,002;0,2;0,081;0,037;0,087
13:15;4,825;0,033;0,482;0,019;0,015;0,002;0,003;0,303;0,092;0,038;0,125
13:30;4,2;0,026;0,202;0,02;0,044;0,003;0,002;0,098;0,063;0,214;0,048
13:45;4,425;0,027;0,047;0,037;0,045;0,008;0,003;0,084;0,083;0,23;0,062
14:00;4,425;0,04;0,054;0,036;0,032;0,008;0,002;0,079;0,16;0,158;0,076
14:15;4,575;0,029;0,35;0,046;0,029;0,007;0,003;0,07;0,085;0,067;0,036
14:30;4,45;0,024;0,369;0,042;0,068;0,002;0,002;0,034;0,084;0,071;0,046
14:45;4,975;0,012;0,346;0,043;0,151;0,003;0,003;0,058;0,157;0,058;0,071
15:00;4,725;0,012;0,34;0,033;0,059;0,004;0,002;0,031;0,134;0,06;0,17
15:15;4,425;0,012;0,323;0,033;0,055;0,009;0,003;0,023;0,111;0,076;0,408
15:30;4,65;0,012;0,321;0,033;0,228;0,007;0,002;0,018;0,099;0,282;0,174
15:45;5,575;0,041;0,344;0,033;0,245;0,005;0,003;0,027;0,091;0,056;0,442
16:00;7;0,08;0,358;0,016;0,287;0,002;0,002;0,02;0,056;0,057;0,093
16:15;6,75;0,065;0,255;0,054;0,241;0,003;0,003;0,022;0,073;0,048;0,094
16:30;7,075;0,135;0,341;0,098;0,079;0,007;0,003;0,032;0,114;0,064;0,122
16:45;7,124;0,063;0,021;0,093;0,287;0,008;0,002;0,01;0,096;0,059;0,179
17:00;7,325;0,026;0,025;0,097;0,074;0,007;0,003;0,014;0,092;0,331;0,6
17:15;7,125;0,027;0,466;0,098;0,053;0,002;0,002;0,028;0,109;0,087;0,089
17:30;7,45;0,026;0,134;0,095;0,073;0,003;0,002;0,018;0,106;0,055;0,081
17:45;8,225;0,044;0,01;0,396;0,139;0,004;0,003;0,012;0,061;0,088;0,098
18:00;8,4;0,145;0,011;0,196;0,205;0,008;0,002;0,025;0,055;0,077;0,099
18:15;8,3;0,143;0,017;0,1;0,041;0,008;0,003;0,028;0,095;0,069;0,079
18:30;8,4;0,152;0,037;0,089;0,047;0,005;0,003;0,077;0,063;0,116;0,083
18:45;8,05;0,106;0,022;0,086;0,275;0,003;0,002;0,236;0,08;0,054;0,075
19:00;8,3;0,027;0,012;0,074;0,118;0,002;0,003;0,325;0,126;0,054;0,072
19:15;8,125;0,026;0,011;0,097;0,017;0,006;0,002;0,108;0,107;0,07;0,108
19:30;6,375;0,026;0,014;0,096;0,035;0,008;0,003;0,127;0,157;0,138;0,075
19:45;5,45;0,027;0,024;0,094;0,043;0,008;0,002;0,113;0,621;0,08;0,087
20:00;6,275;0,026;0,015;0,465;0,042;0,006;0,003;0,086;0,639;0,07;0,07
20:15;4,8;0,097;0,328;0,464;0,046;0,002;0,002;0,061;0,075;0,275;0,087
20:30;4,775;0,056;0,352;0,427;0,06;0,003;0,003;0,056;0,104;0,27;0,102
20:45;4,85;0,151;0,347;0,378;0,07;0,004;0,002;0,058;0,143;0,081;0,259
21:00;5,35;0,155;0,346;0,427;0,038;0,008;0,003;0,06;0,358;0,069;0,055
21:15;4,675;0,147;0,321;0,337;0,021;0,008;0,003;0,195;0,244;0,064;0,232
21:30;4,625;0,146;0,285;0,332;0,043;0,007;0,002;0,08;0,262;0,059;0,073
21:45;4,15;0,145;0,025;0,272;0,07;0,002;0,003;0,074;0,074;0,054;0,059
22:00;4,425;0,148;0,076;0,286;0,039;0,002;0,002;0,099;0,064;0,068;0,048
22:15;4,375;0,111;0,097;0,543;0,018;0,006;0,003;0,099;0,472;0,089;0,077
22:30;4,05;0,054;0,074;0,445;0,022;0,008;0,003;0,098;0,152;0,089;0,068
22:45;4,525;0,055;0,078;0,187;0,054;0,008;0,002;0,101;0,079;0,09;0,048
23:00;4,95;0,054;0,081;0,118;0,056;0,006;0,003;0,095;0,101;0,087;0,091
23:15;4,475;0,081;0,084;0,155;0,029;0,002;0,003;0,107;0,101;0,077;0,062
23:30;4,425;0,124;0,082;0,59;0,045;0,003;0,002;0,104;0,065;0,077;0,035
23:45;4,4;0,125;0,073;0,136;0,043;0,005;0,003;0,105;0,061;0,078;0,024
00:00;4,425;0,126;0,068;0,1;0,036;0,008;0,002;0,108;0,081;0,088;0,04
00:15;4,175;0,125;0,065;0,085;0,013;0,008;0,003;0,03;0,057;0,093;0,038
00:30;4,225;0,09;0,067;0,031;0,027;0,007;0,003;0,024;0,072;0,091;0,019
00:45;4,55;0,054;0,036;0,031;0,054;0,003;0,002;0,037;0,102;0,083;0,046
01:00;4,425;0,058;0,042;0,03;0,047;0,003;0,003;0,026;0,102;0,075;0,035
01:15;4,15;0,05;0,03;0,031;0,011;0,002;0,003;0,027;0,071;0,062;0,017
01:30;4,225;0,084;0,018;0,03;0,013;0,008;0,002;0,023;0,06;0,027;0,037
01:45;4,5;0,121;0,018;0,031;0,033;0,008;0,003;0,017;0,071;0,054;0,036
02:00;4,225;0,121;0,02;0,031;0,043;0,007;0,002;0,028;0,03;0,058;0,02
02:15;4,175;0,122;0,035;0,014;0,032;0,003;0,003;0,009;0,029;0,031;0,024
02:30;4,7;0,126;0,016;0,01;0,028;0,002;0,003;0,009;0,068;0,026;0,034
02:45;4,525;0,083;0,015;0,009;0,032;0,004;0,002;0,03;0,058;0,027;0,037
03:00;4,6;0,049;0,028;0,009;0,042;0,008;0,003;0,017;0,06;0,015;0,016
03:15;4,675;0,049;0,027;0,01;0,019;0,008;0,003;0,019;0,098;0,015;0,018
03:30;4,225;0,049;0,035;0,009;0,013;0,007;0,002;0,029;0,064;0,014;0,047
03:45;4,675;0,084;0,02;0,01;0,023;0,003;0,003;0,015;0,043;0,015;0,011
04:00;4,675;0,121;0,015;0,009;0,056;0,003;0,003;0,011;0,039;0,015;0,02
04:15;4,225;0,129;0,016;0,01;0,038;0,002;0,002;0,02;0,057;0,015;0,03
04:30;4,225;0,125;0,016;0,009;0,02;0,008;0,003;0,018;0,034;0,029;0,026
04:45;4,325;0,125;0,025;0,01;0,02;0,008;0,002;0,022;0,039;0,026;0,025
05:00;4,575;0,078;0,024;0,009;0,048;0,009;0,003;0,026;0,111;0,026;0,011
05:15;4,525;0,049;0,026;0,009;0,03;0,002;0,003;0,018;0,093;0,022;0,028
05:30;4,675;0,048;0,027;0,01;0,011;0,003;0,002;0,018;0,078;0,013;0,035
05:45;4,225;0,047;0,022;0,009;0,017;0,003;0,003;0,018;0,064;0,013;0,014
06:00;4,35;0,088;0,02;0,01;0,06;0,008;0,002;0,019;0,056;0,013;0,048
06:15;4,225;0,127;0,028;0,009;0,046;0,007;0,003;0,111;0,038;0,013;0,058
06:30;4,25;0,16;0,015;0,009;0,017;0,008;0,002;0,103;0,039;0,013;0,029
06:45;4,625;0,106;0,015;0,01;0,011;0,005;0,003;0,084;0,068;0,015;0,049
07:00;4,225;0,05;0,016;0,009;0,04;0,003;0,002;0,044;0,038;0,027;0,019
07:15;4,55;0,045;0,015;0,014;0,037;0,002;0,003;0,035;0,051;0,025;0,036
07:30;4,3;0,046;0,035;0,032;0,011;0,005;0,003;0,047;0,095;0,025;0,035
07:45;4,35;0,045;0,03;0,036;0,015;0,008;0,002;0,041;0,082;0,026;0,011
08:00;5,225;0,046;0,174;0,039;0,051;0,008;0,003;0,051;0,054;0,014;0,029
08:15;6,4;0,045;0,319;0,047;0,056;0,008;0,002;0,051;0,067;0,013;0,041
08:30;6,375;0,045;0,241;0,045;0,018;0,003;0,003;0,047;0,093;0,013;0,02
08:45;7,425;0,045;0,252;0,034;0,013;0,003;0,002;0,051;0,064;0,013;0,043
09:00;7,4;0,045;0,406;0,032;0,029;0,002;0,003;0,043;0,092;0,012;0,037
09:15;6,45;0,044;0,375;0,031;0,041;0,006;0,002;0,065;0,096;0,013;0,042
09:30;6,925;0,045;0,323;0,032;0,025;0,008;0,003;0,062;0,235;0,032;0,025
09:45;7,35;0,044;0,317;0,031;0,026;0,007;0,002;0,059;0,061;0,053;0,012
10:00;6,75;0,045;0,069;0,037;0,107;0,003;0,003;0,066;0,093;0,081;0,025
10:15;7,075;0,046;0,045;0,468;0,058;0,002;0,002;0,049;0,069;0,186;0,236
10:30;6,75;0,053;0,02;0,049;0,023;0,004;0,003;0,059;0,052;0,2;0,175
10:45;7,65;0,068;0,013;0,048;0,011;0,007;0,002;0,084;0,068;0,2;0,182
11:00;7,35;0,065;0,016;0,047;0,023;0,008;0,003;0,062;0,065;0,076;0,016
11:15;7,575;0,062;0,018;0,049;0,05;0,007;0,002;0,072;0,045;0,302;0,034
11:30;7,35;0,06;0,027;0,04;0,035;0,003;0,003;0,06;0,04;0,032;0,03
11:45;7,5;0,055;0,01;0,046;0,14;0,002;0,002;0,039;0,088;0,031;0,026
12:00;7,725;0,056;0,01;0,03;0,106;0,003;0,003;0,025;0,057;0,03;0,052
12:15;7,325;0,045;0,01;0,009;0,059;0,008;0,002;0,101;0,049;0,033;0,021
12:30;7,6;0,044;0,02;0,009;0,038;0,008;0,003;0,223;0,06;0,053;0,036
12:45;7,9;0,045;0,036;0,009;0,018;0,008;0,002;0,129;0,059;0,058;0,022
13:00;6,475;0,045;0,022;0,01;0,011;0,003;0,003;0,11;0,051;0,059;0,017
13:15;5,8;0,045;0,01;0,009;0,05;0,003;0,002;0,041;0,066;0,057;0,034
13:30;4,4;0,045;0,01;0,011;0,057;0,002;0,003;0,027;0,163;0,051;0,033
13:45;4,1;0,045;0,01;0,009;0,072;0,007;0,002;0,012;0,452;0,056;0,025
14:00;4,15;0,046;0,02;0,009;0,025;0,008;0,003;0,027;0,138;0,103;0,028
14:15;4,5;0,046;0,018;0,01;0,044;0,008;0,002;0,016;0,192;0,107;0,032
14:30;4,7;0,045;0,01;0,009;0,061;0,002;0,003;0,029;0,157;0,066;0,049
14:45;4,7;0,059;0,01;0,009;0,135;0,003;0,002;0,018;0,077;0,066;0,032
15:00;4,25;0,083;0,02;0,009;0,315;0,002;0,003;0,014;0,102;0,084;0,025
15:15;4,375;0,057;0,025;0,212;0,339;0,008;0,003;0,016;0,124;0,088;0,081
15:30;4,625;0,073;0,033;0,274;0,17;0,008;0,002;0,016;0,078;0,088;0,048
15:45;4,85;0,425;0,01;0,094;0,269;0,007;0,003;0,032;0,109;0,289;0,029
16:00;4,6;0,169;0,01;0,092;0,034;0,003;0,002;0,016;0,148;0,065;0,055
16:15;4,4;0,086;0,011;0,215;0,052;0,002;0,003;0,021;0,114;0,052;0,034
16:30;4,95;0,1;0,01;0,346;0,214;0,003;0,002;0,027;0,119;0,051;0,032
16:45;4,9;0,105;0,025;0,126;0,469;0,008;0,003;0,029;0,13;0,044;0,019
17:00;4,8;0,102;0,013;0,097;0,046;0,008;0,002;0,048;0,103;0,051;0,023
17:15;4,95;0,107;0,013;0,111;0,032;0,007;0,003;0,021;0,081;0,291;0,066
17:30;4,675;0,096;0,023;0,084;0,325;0,002;0,002;0,037;0,109;0,112;0,042
17:45;5,25;0,098;0,021;0,033;0,085;0,003;0,003;0,033;0,113;0,112;0,218
18:00;4,6;0,068;0,02;0,033;0,04;0,003;0,002;0,03;0,102;0,13;0,037
18:15;4,8;0,067;0,019;0,033;0,391;0,008;0,003;0,093;0,096;0,051;0,041
18:30;4,825;0,067;0,01;0,033;0,111;0,008;0,002;0,028;0,136;0,069;0,033
18:45;5,125;0,067;0,01;0,032;0,064;0,007;0,003;0,034;0,077;0,228;0,029
19:00;5,225;0,069;0,012;0,032;0,039;0,004;0,002;0,034;0,068;0,135;0,021
19:15;4,5;0,036;0,034;0,032;0,053;0,002;0,003;0,023;0,154;0,111;0,06
19:30;4,675;0,036;0,039;0,031;0,059;0,003;0,002;0,149;0,097;0,129;0,056
19:45;5,525;0,035;0,027;0,098;0,051;0,006;0,002;0,125;0,157;0,102;0,028
20:00;5,775;0,036;0,034;0,094;0,025;0,008;0,003;0,097;0,184;0,102;0,035
20:15;5,05;0,035;0,033;0,056;0,042;0,007;0,003;0,07;0,124;0,342;0,048
20:30;4,65;0,048;0,022;0,055;0,062;0,003;0,002;0,071;0,089;0,131;0,255
20:45;4,875;0,034;0,205;0,054;0,072;0,002;0,003;0,095;0,074;0,111;0,283
21:00;5,275;0,036;0,141;0,055;0,042;0,004;0,002;0,108;0,089;0,103;0,119
21:15;4,725;0,032;0,09;0,055;0,05;0,008;0,003;0,08;0,065;0,099;0,067
21:30;4,45;0,029;0,089;0,072;0,056;0,007;0,003;0,314;0,052;0,125;0,036
21:45;4,45;0,027;0,083;0,14;0,08;0,008;0,002;0,094;0,073;0,126;0,052
22:00;4,25;0,027;0,1;0,112;0,072;0,002;0,003;0,175;0,144;0,117;0,08
22:15;3,85;0,027;0,091;0,107;0,038;0,003;0,002;0,098;0,141;0,17;0,05
22:30;4,075;0,027;0,085;0,1;0,028;0,003;0,003;0,063;0,136;0,213;0,049
22:45;4,45;0,027;0,053;0,105;0,056;0,008;0,003;0,049;0,159;0,1;0,064
23:00;4,625;0,026;0,028;0,102;0,042;0,008;0,002;0,022;0,103;0,108;0,083
23:15;5,225;0,026;0,035;0,1;0,034;0,007;0,002;0,037;0,102;0,053;0,07
23:30;4,475;0,027;0,038;0,099;0,039;0,002;0,003;0,024;0,139;0,058;0,043
23:45;4,45;0,026;0,033;0,102;0,062;0,003;0,002;0,027;0,135;0,203;0,016
00:00;4,65;0,026;0,031;0,096;0,05;0,004;0,003;0,037;0,122;0,159;0,043
00:15;4,375;0,026;0,027;0,069;0,019;0,008;0,002;0,031;0,153;0,035;0,026
00:30;4,25;0,026;0,021;0,069;0,017;0,007;0,003;0,044;0,142;0,036;0,024
00:45;4,524;0,026;0,033;0,037;0,056;0,004;0,002;0,02;0,118;0,014;0,016
01:00;4,675;0,026;0,018;0,01;0,058;0,003;0,002;0,018;0,092;0,015;0,021
01:15;4,7;0,027;0,018;0,009;0,02;0,002;0,003;0,013;0,143;0,017;0,044
01:30;4,4;0,026;0,019;0,01;0,012;0,007;0,002;0,024;0,117;0,029;0,013
01:45;4,625;0,026;0,018;0,009;0,03;0,008;0,003;0,025;0,071;0,028;0,011
02:00;4,125;0,026;0,036;0,01;0,044;0,008;0,002;0,018;0,095;0,025;0,044
02:15;4,375;0,026;0,032;0,009;0,032;0,004;0,003;0,309;0,094;0,015;0,058
02:30;4,375;0,026;0,03;0,01;0,027;0,002;0,002;0,317;0,071;0,015;0,027
02:45;5,425;0,026;0,019;0,015;0,032;0,003;0,003;0,026;0,074;0,014;0,017
03:00;4,55;0,026;0,018;0,031;0,042;0,007;0,002;0,022;0,089;0,014;0,012
03:15;5,35;0,026;0,031;0,032;0,027;0,008;0,003;0,019;0,053;0,013;0,037
03:30;4,375;0,026;0,025;0,033;0,012;0,007;0,002;0,029;0,052;0,023;0,027
03:45;4,3;0,036;0,019;0,032;0,018;0,003;0,003;0,008;0,071;0,026;0,011
04:00;5,475;0,041;0,018;0,033;0,06;0,002;0,002;0,019;0,044;0,026;0,026
04:15;4,6;0,042;0,019;0,033;0,045;0,003;0,003;0,021;0,031;0,02;0,013
04:30;3,875;0,041;0,035;0,032;0,015;0,008;0,002;0,02;0,063;0,014;0,036
04:45;4,95;0,041;0,041;0,032;0,011;0,008;0,003;0,028;0,088;0,013;0,028
05:00;4,575;0,041;0,023;0,032;0,042;0,007;0,002;0,017;0,065;0,014;0,012
05:15;4,75;0,037;0,018;0,032;0,037;0,003;0,003;0,026;0,048;0,013;0,021
05:30;4,45;0,027;0,019;0,031;0,019;0,002;0,002;0,02;0,068;0,013;0,043
05:45;4,575;0,025;0,019;0,031;0,029;0,005;0,003;0,01;0,039;0,022;0,055
06:00;4,475;0,026;0,034;0,031;0,048;0,008;0,002;0,018;0,034;0,026;0,026
06:15;4,675;0,026;0,038;0,031;0,041;0,007;0,003;0,017;0,066;0,026;0,172
06:30;4,375;0,04;0,364;0,031;0,014;0,005;0,002;0,024;0,09;0,021;0,321
06:45;4,25;0,115;0,371;0,031;0,011;0,002;0,003;0,022;0,069;0,014;0,226
07:00;5,5;0,148;0,346;0,03;0,029;0,002;0,003;0,092;0,088;0,013;0,049
07:15;5,274;0,125;0,238;0,035;0,049;0,007;0,002;0,127;0,149;0,013;0,548
07:30;5,425;0,066;0,029;0,036;0,044;0,008;0,003;0,108;0,032;0,013;0,146
07:45;7,9;0,052;0,011;0,04;0,033;0,008;0,002;0,033;0,041;0,013;0,031
08:00;7,85;0,041;0,01;0,044;0,023;0,003;0,003;0,04;0,082;0,022;0,04
08:15;7,5;0,042;0,01;0,05;0,046;0,002;0,002;0,041;0,062;0,073;0,012
08:30;7,449;0,041;0,015;0,179;0,028;0,003;0,002;0,053;0,044;0,073;0,011
08:45;6,625;0,042;0,022;0,176;0,015;0,008;0,003;0,041;0,082;0,032;0,025
09:00;7,875;0,041;0,01;0,035;0,026;0,007;0,002;0,047;0,086;0,019;0,037
09:15;7,55;0,041;0,023;0,026;0,063;0,008;0,003;0,039;0,07;0,018;0,042
09:30;7,75;0,041;0,022;0,022;0,046;0,006;0,002;0,037;0,103;0,019;0,049
09:45;8,225;0,041;0,016;0,025;0,014;0,002;0,003;0,318;0,092;0,058;0,038
10:00;7,95;0,041;0,025;0,01;0,02;0,003;0,002;0,292;0,054;0,041;0,052
10:15;7,9;0,041;0,012;0,009;0,059;0,003;0,003;0,103;0,039;0,043;0,03
10:30;7,625;0,041;0,01;0,01;0,123;0,008;0,002;0,415;0,088;0,041;0,012
10:45;8;0,04;0,011;0,009;0,114;0,008;0,003;0,081;0,112;0,041;0,025
11:00;8,451;0,041;0,01;0,009;0,38;0,008;0,002;0,08;0,103;0,052;0,012
11:15;8;0,041;0,019;0,009;0,186;0,003;0,003;0,083;0,118;0,077;0,043
11:30;8,425;0,041;0,02;0,01;0,089;0,003;0,002;0,085;0,126;0,081;0,057
11:45;8,05;0,04;0,017;0,009;0,052;0,002;0,002;0,088;0,076;0,086;0,013
12:00;8,6;0,041;0,022;0,009;0,061;0,007;0,003;0,056;0,075;0,059;0,033
12:15;8,175;0,041;0,019;0,013;0,197;0,008;0,002;0,049;0,083;0,069;0,03
12:30;7,675;0,04;0,011;0,134;0,071;0,008;0,003;0,058;0,06;0,065;0,044
12:45;7,975;0,041;0,026;0,02;0,036;0,007;0,002;0,052;0,09;0,065;0,048
13:00;6,675;0,041;0,011;0,03;0,023;0,002;0,003;0,191;0,122;0,134;0,031
13:15;5,375;0,04;0,012;0,091;0,054;0,003;0,002;0,065;0,099;0,376;0,027
13:30;5,375;0,06;0,043;0,099;0,069;0,002;0,003;0,045;0,085;0,251;0,05
13:45;4,3;0,049;0,028;0,098;0,062;0,008;0,002;0,055;0,422;0,277;0,054
14:00;4,575;0,035;0,053;0,099;0,032;0,008;0,003;0,043;0,424;0,121;0,289
